timestamp,region,service_type,demand_units,capacity_allocated,cost_usd,availability_pct,customer_growth_rate,enterprise_it_spending_index
25-11-2023,East US,Storage,1261.0,1344,112.97,97.92,0.0456,1.033
25-11-2023,West Europe,Compute,1741.0,1976,172.82,99.74,0.0229,1.047
25-11-2023,West Europe,Storage,1455.0,1549,177.07,98.0,0.0152,1.019
25-11-2023,Central India,Compute,1937.0,2215,251.27,97.85,0.0261,0.929
25-11-2023,Central India,Storage,1260.0,1455,96.29,99.7,0.021,1.074
25-11-2023,Southeast Asia,compute,1404.0,1551,183.52,99.25,0.0282,0.841
25-11-2023,Southeast Asia,Storage,1031.0,1159,90.74,97.9,0.0219,1.161
26-11-2023,East US,Compute,1236.0,1381,101.62,99.06,0.0302,0.806
26-11-2023,East US,Storage,1346.0,1547,96.37,97.06,0.0103,1.001
26-11-2023,West Europe,Compute,1844.0,2018,194.15,98.96,0.0409,1.002
26-11-2023,West Europe,Storage,1141.0,1334,86.95,97.52,0.0497,0.979
26-11-2023,Central India,Compute,1262.0,1376,160.45,98.93,0.011,0.922
26-11-2023,Central India,Storage,611.0,777,67.86,99.25,0.031,1.133
26-11-2023,Southeast Asia,Compute,827.0,911,102.22,97.53,0.0204,1.122
26-11-2023,Southeast Asia,Storage,562.0,802,55.4,97.57,0.0215,0.95
27-11-2023,East US,Compute,1743.0,1922,218.78,99.33,0.0465,1.102
27-11-2023,East US,Storage,835.0,1072,82.85,98.2,0.0331,0.839
27-11-2023,West Europe,Compute,1951.0,2108,106.48,98.98,0.0468,0.928
27-11-2023,West Europe,Storage,1676.0,1878,185.9,99.63,0.0241,1.151
27-11-2023,Central India,Compute,1967.0,2035,167.43,99.39,0.0419,0.928
27-11-2023,Central India,Storage,1640.0,1775,102.58,98.65,0.0475,0.925
27-11-2023,Southeast Asia,Compute,1273.0,1554,174.81,97.99,0.0299,0.819
27-11-2023,Southeast Asia,Storage,1164.0,1311,131.21,97.62,0.0428,0.957
28-11-2023,East US,Compute,595.0,845,61.9,97.9,0.0238,1.088
28-11-2023,East US,Storage,1745.0,1965,260.51,99.84,0.0396,1.102
28-11-2023,West Europe,Compute,547.0,743,44.15,97.14,0.0116,0.81
28-11-2023,West Europe,Storage,904.0,1192,47.53,99.11,0.0155,0.971
28-11-2023,Central India,Compute,1407.0,1651,132.09,99.13,0.0432,0.894
28-11-2023,Central India,Storage,572.0,724,66.26,99.81,0.019,1.031
28-11-2023,Southeast Asia,Compute,1021.0,1211,87.79,97.65,0.0335,1.125
28-11-2023,Southeast Asia,Storage,1512.0,1728,124.42,97.02,0.0293,1.108
29-11-2023,East US,Compute,1778.0,1903,143.0,97.65,0.0439,1.135
29-11-2023,East US,Storage,1190.0,1259,176.55,97.74,0.0367,0.825
29-11-2023,West Europe,Compute,979.0,1223,115.88,98.98,0.0366,1.032
29-11-2023,West Europe,Storage,1986.0,2170,169.42,99.0,0.0164,0.908
29-11-2023,Central India,Compute,,791,52.93,98.64,0.0294,0.981
29-11-2023,Central India,Storage,1181.0,1440,167.32,97.7,0.0471,0.852
29-11-2023,Southeast Asia,Compute,1300.0,1420,145.7,99.29,0.0124,0.889
29-11-2023,Southeast Asia,Storage,847.0,999,122.75,99.28,0.0175,1.055
30-11-2023,East US,Compute,1896.0,2093,249.46,99.63,0.0148,1.034
30-11-2023,East US,Storage,1652.0,1844,200.8,97.74,0.0389,1.179
30-11-2023,West Europe,compute,1393.0,1531,123.93,98.47,0.0454,1.195
30-11-2023,West Europe,Storage,993.0,1053,133.39,99.16,0.0298,1.023
30-11-2023,Central India,Compute,1356.0,1576,202.22,,0.0387,1.157
30-11-2023,central india,Storage,1252.0,1368,124.48,98.32,0.0367,0.867
30-11-2023,Southeast Asia,Compute,1472.0,1750,193.38,99.98,0.0337,0.906
30-11-2023,Southeast Asia,Storage,706.0,948,55.5,98.72,0.0365,0.907
01-12-2023,East US,Compute,852.0,1052,88.95,98.99,0.0409,0.909
01-12-2023,East US,Storage,1227.0,1365,150.74,98.02,0.042,0.993
01-12-2023,West Europe,Compute,1603.0,1716,217.14,99.95,0.048,0.878
01-12-2023,West Europe,Storage,1662.0,1771,200.86,99.65,0.0107,1.121
01-12-2023,Central India,Compute,1499.0,1694,129.21,98.43,0.0142,1.048
01-12-2023,Central India,Storage,745.0,930,70.41,97.93,0.0431,1.041
01-12-2023,Southeast Asia,Compute,621.0,691,78.32,97.4,0.012,1.074
01-12-2023,Southeast Asia,Storage,1881.0,2132,250.08,98.48,0.0311,0.884
02-12-2023,East US,Compute,1298.0,1435,66.95,98.76,0.0487,0.876
02-12-2023,East US,Storage,1795.0,1926,145.2,97.21,0.013,0.904
02-12-2023,West Europe,Compute,1147.0,1367,131.46,98.09,0.0215,0.829
02-12-2023,West Europe,Storage,660.0,887,38.37,99.54,0.0162,1.188
02-12-2023,Central India,compute,645.0,732,,97.78,0.0145,0.821
02-12-2023,Central India,Storage,1012.0,1132,151.36,98.67,0.0284,0.896
02-12-2023,Southeast Asia,Compute,1443.0,1713,76.47,98.74,0.0124,0.956
02-12-2023,Southeast Asia,Storage,1835.0,2129,175.85,99.28,0.0447,1.059
03-12-2023,East US,Compute,782.0,1075,90.03,97.18,0.0483,0.893
03-12-2023,East US,Storage,716.0,1001,98.69,99.53,0.0437,1.181
03-12-2023,West Europe,Compute,606.0,855,90.78,99.49,0.0225,1.137
03-12-2023,West Europe,Storage,1072.0,1215,54.54,99.71,0.0119,1.08
03-12-2023,Central India,Compute,769.0,934,79.35,99.25,0.0291,0.974
03-12-2023,Central India,Storage,702.0,759,75.19,97.45,0.041,1.117
03-12-2023,Southeast Asia,Compute,865.0,1028,,99.41,0.0396,1.194
03-12-2023,Southeast Asia,storage,1049.0,1342,97.12,99.97,0.0166,1.161
04-12-2023,East US,compute,1247.0,1444,124.31,97.66,0.0392,0.994
04-12-2023,East US,Storage,1266.0,1413,172.91,97.16,0.0391,1.006
04-12-2023,West Europe,Compute,1642.0,1852,218.71,98.21,0.0228,0.995
04-12-2023,West Europe,Storage,1226.0,1448,101.21,98.02,0.024,1.186
04-12-2023,Central India,Compute,1501.0,1645,102.3,99.86,0.0236,0.87
04-12-2023,Central India,Storage,739.0,1001,64.28,98.15,0.0138,1.053
04-12-2023,Southeast Asia,Compute,1595.0,1749,163.81,99.79,0.0388,1.192
04-12-2023,Southeast Asia,Storage,722.0,897,49.79,97.33,0.0204,0.809
05-12-2023,East US,Compute,1714.0,1936,191.58,98.84,0.043,0.991
05-12-2023,East US,Storage,841.0,913,67.71,98.73,0.0448,1.061
05-12-2023,West Europe,Compute,952.0,1062,71.35,99.36,0.0111,1.193
05-12-2023,West Europe,Storage,1375.0,1571,145.48,99.79,0.0303,0.906
05-12-2023,Central India,Compute,1210.0,1320,143.94,98.63,0.0373,0.959
05-12-2023,Central India,Storage,1428.0,1494,124.35,99.72,0.0317,1.129
05-12-2023,Southeast Asia,Compute,1757.0,2045,205.02,98.78,0.0314,0.999
05-12-2023,Southeast Asia,Storage,1648.0,1920,88.52,99.14,0.0378,0.879
06-12-2023,East US,Compute,1591.0,1745,109.45,97.63,0.019,1.197
06-12-2023,East US,Storage,704.0,839,37.43,98.59,0.0139,1.148
06-12-2023,West Europe,Compute,783.0,856,82.19,97.26,0.0295,0.821
06-12-2023,West Europe,storage,1318.0,1449,124.88,99.85,0.025,0.858
06-12-2023,Central India,Compute,1809.0,2032,,99.34,0.0458,1.092
06-12-2023,Central India,Storage,1489.0,1687,167.38,98.79,0.0176,0.999
06-12-2023,Southeast Asia,Compute,1933.0,2058,223.08,99.22,0.0245,1.176
06-12-2023,Southeast Asia,Storage,,2143,175.38,97.48,0.0391,0.863
07-12-2023,East US,Compute,1299.0,1574,137.04,99.26,0.0412,0.871
07-12-2023,East US,Storage,615.0,911,59.81,97.83,0.0119,1.011
07-12-2023,west europe,Compute,1853.0,1909,198.34,99.68,0.0485,1.092
07-12-2023,West Europe,Storage,871.0,1139,53.07,99.73,0.022,0.934
07-12-2023,Central India,Compute,862.0,991,122.33,98.66,0.045,0.826
07-12-2023,Central India,Storage,1844.0,2062,105.61,97.82,0.04,0.897
07-12-2023,Southeast Asia,Compute,846.0,941,91.99,99.06,0.0125,0.815
07-12-2023,Southeast Asia,Storage,1963.0,2061,111.18,99.17,0.024,1.093
08-12-2023,East US,Compute,1104.0,1393,104.66,97.55,0.0335,0.864
08-12-2023,East US,Storage,1404.0,1518,155.04,99.84,0.0246,1.008
08-12-2023,West Europe,Compute,1461.0,1704,215.97,99.64,0.0135,1.191
08-12-2023,West Europe,Storage,1528.0,1695,196.95,99.37,0.0232,1.16
08-12-2023,Central India,Compute,1856.0,2009,153.12,98.16,0.0177,1.082
08-12-2023,Central India,Storage,1172.0,1273,107.37,97.31,0.0205,0.932
08-12-2023,Southeast Asia,Compute,1714.0,1818,113.35,98.05,0.0232,1.041
08-12-2023,Southeast Asia,Storage,1540.0,1605,109.78,98.11,0.0271,0.817
09-12-2023,East US,compute,1432.0,1717,96.67,98.93,0.0192,1.132
09-12-2023,East US,Storage,1776.0,1978,142.7,98.76,0.0295,1.074
09-12-2023,West Europe,Compute,790.0,878,71.86,98.34,0.0241,1.002
09-12-2023,West Europe,Storage,683.0,759,62.01,99.74,0.0355,0.875
09-12-2023,Central India,Compute,924.0,1164,79.93,98.44,0.0215,1.0
09-12-2023,Central India,Storage,,1964,162.25,99.24,0.0485,1.199
09-12-2023,Southeast Asia,Compute,1849.0,1938,168.13,99.5,0.0138,1.082
09-12-2023,Southeast Asia,Storage,1531.0,1670,216.28,,0.0475,1.104
10-12-2023,east us,Compute,513.0,796,59.79,99.82,0.0453,1.112
10-12-2023,East US,Storage,1139.0,1237,149.24,99.3,0.0159,1.006
10-12-2023,West Europe,Compute,1523.0,1817,91.41,98.59,0.0411,1.013
10-12-2023,West Europe,Storage,1455.0,1513,174.47,98.55,0.012,0.871
10-12-2023,Central India,Compute,1613.0,1696,205.25,97.46,0.0396,0.909
10-12-2023,Central India,Storage,1477.0,1579,101.11,99.23,0.0303,0.989
10-12-2023,Southeast Asia,Compute,511.0,647,73.83,97.45,0.017,0.984
10-12-2023,southeast asia,Storage,1719.0,1986,161.04,97.43,0.0139,0.953
11-12-2023,East US,compute,590.0,857,71.3,98.5,0.0155,0.806
11-12-2023,East US,Storage,1818.0,1904,128.69,98.63,0.0263,1.076
11-12-2023,West Europe,Compute,1020.0,1204,150.55,97.66,0.0341,1.009
11-12-2023,West Europe,Storage,1516.0,1593,144.13,98.52,0.0486,1.001
11-12-2023,Central India,Compute,1355.0,1648,196.54,97.77,0.021,1.066
11-12-2023,Central India,Storage,1990.0,2265,273.58,98.3,0.0381,0.846
11-12-2023,Southeast Asia,Compute,907.0,1002,75.73,99.23,0.0323,1.163
11-12-2023,Southeast Asia,Storage,1109.0,1203,143.68,97.04,0.0248,1.106
12-12-2023,East US,Compute,711.0,899,,98.28,0.0188,1.191
12-12-2023,East US,storage,1394.0,1461,193.63,97.77,0.0302,0.913
12-12-2023,West Europe,Compute,1922.0,2160,164.57,99.9,0.0493,1.074
12-12-2023,West Europe,Storage,1302.0,1353,162.66,98.7,0.0266,1.083
12-12-2023,Central India,Compute,994.0,1074,65.9,99.57,0.0454,0.839
12-12-2023,Central India,Storage,1153.0,1243,162.97,99.56,0.0377,1.113
12-12-2023,Southeast Asia,Compute,1725.0,1944,94.87,98.67,0.0217,0.886
12-12-2023,southeast asia,Storage,1052.0,1286,89.31,98.9,0.035,1.157
13-12-2023,East US,Compute,1087.0,1157,83.11,98.02,0.0145,1.041
13-12-2023,East US,storage,1031.0,1153,58.83,97.13,0.0218,1.065
13-12-2023,West Europe,Compute,1995.0,2075,137.49,99.4,0.0361,0.8
13-12-2023,West Europe,Storage,1989.0,2087,143.27,99.49,0.0124,0.825
13-12-2023,central india,Compute,1452.0,1703,203.41,99.78,0.0122,1.109
13-12-2023,Central India,Storage,1368.0,1584,90.27,99.59,0.0375,1.155
13-12-2023,Southeast Asia,compute,1587.0,1742,121.43,98.72,0.0497,0.825
13-12-2023,Southeast Asia,Storage,959.0,1073,79.36,99.04,0.0371,0.975
14-12-2023,East US,Compute,1248.0,1369,138.26,98.43,0.0312,0.986
14-12-2023,East US,Storage,,1191,142.79,99.75,0.0399,1.073
14-12-2023,West Europe,Compute,829.0,1106,90.18,99.47,0.0216,1.113
14-12-2023,West Europe,Storage,626.0,778,90.42,99.92,0.0482,1.128
14-12-2023,Central India,Compute,998.0,1286,115.94,97.5,0.0406,1.194
14-12-2023,Central India,Storage,1833.0,2075,137.61,98.24,0.0304,0.889
14-12-2023,Southeast Asia,Compute,1966.0,2038,116.58,97.33,0.0192,1.105
14-12-2023,Southeast Asia,Storage,1194.0,1422,59.99,99.63,0.0139,1.082
15-12-2023,East US,Compute,1347.0,1632,176.55,98.75,0.0493,1.106
15-12-2023,East US,storage,854.0,928,123.91,97.46,0.0158,0.98
15-12-2023,West Europe,Compute,589.0,708,87.55,99.83,0.0107,1.135
15-12-2023,West Europe,Storage,1750.0,1965,107.9,97.07,0.0414,0.935
15-12-2023,Central India,Compute,1263.0,1379,117.97,99.39,0.0399,0.825
15-12-2023,Central India,Storage,1151.0,1347,63.43,98.76,0.0286,1.176
15-12-2023,Southeast Asia,Compute,1106.0,1228,78.9,99.81,0.0383,1.198
15-12-2023,southeast asia,Storage,1389.0,1675,183.15,99.85,0.0486,1.046
16-12-2023,East US,Compute,,1533,99.24,97.39,0.0227,0.97
16-12-2023,East US,storage,874.0,1008,65.9,97.24,0.0186,0.907
16-12-2023,West Europe,Compute,595.0,707,45.31,99.09,0.0295,0.967
16-12-2023,West Europe,Storage,1132.0,1186,60.04,98.63,0.021,1.025
16-12-2023,Central India,Compute,612.0,689,,97.03,0.0317,1.112
16-12-2023,Central India,Storage,1468.0,1765,150.11,97.11,0.0343,1.168
16-12-2023,Southeast Asia,Compute,669.0,916,47.58,99.51,0.0243,0.842
16-12-2023,Southeast Asia,Storage,1541.0,1733,87.49,97.99,0.0263,0.818
17-12-2023,East US,Compute,1284.0,1344,109.96,99.26,0.0265,1.124
17-12-2023,East US,Storage,680.0,876,70.25,97.52,0.0133,1.083
17-12-2023,West Europe,Compute,1531.0,1665,96.66,97.07,0.0408,1.162
17-12-2023,West Europe,Storage,915.0,1046,45.93,,0.0242,1.127
17-12-2023,Central India,Compute,1831.0,2108,206.69,98.96,0.0483,1.125
17-12-2023,Central India,Storage,1736.0,2028,193.47,99.93,0.0225,0.959
17-12-2023,Southeast Asia,Compute,1914.0,2072,240.64,97.58,0.0279,0.864
17-12-2023,Southeast Asia,Storage,1290.0,1371,66.12,98.68,0.0231,0.994
18-12-2023,East US,Compute,1067.0,1124,93.59,98.15,0.0141,0.845
18-12-2023,East US,Storage,711.0,798,99.21,98.76,0.0338,0.984
18-12-2023,West Europe,Compute,554.0,745,,98.73,0.0499,1.104
18-12-2023,West Europe,Storage,1044.0,1324,131.6,98.97,0.0308,0.968
18-12-2023,Central India,Compute,1101.0,1349,111.52,98.19,0.0481,0.95
18-12-2023,Central India,Storage,677.0,958,46.32,99.78,0.048,0.981
18-12-2023,Southeast Asia,Compute,1990.0,2197,296.41,97.83,0.0185,0.876
18-12-2023,Southeast Asia,Storage,1447.0,1667,81.98,99.74,0.019,1.15
19-12-2023,East US,Compute,512.0,708,70.18,98.45,0.0403,0.951
19-12-2023,East US,Storage,627.0,716,61.33,99.59,0.0161,1.069
19-12-2023,West Europe,Compute,806.0,868,110.28,97.32,0.0476,0.928
19-12-2023,West Europe,Storage,1744.0,2025,149.53,97.29,0.0227,0.921
19-12-2023,Central India,Compute,1824.0,2087,239.93,97.46,0.0318,0.928
19-12-2023,Central India,Storage,690.0,748,59.44,98.64,0.0475,1.121
19-12-2023,Southeast Asia,Compute,1619.0,1779,156.93,98.95,0.0458,1.108
19-12-2023,Southeast Asia,Storage,1184.0,1325,62.09,98.92,0.019,1.094
20-12-2023,East US,Compute,789.0,953,91.64,98.74,0.027,0.936
20-12-2023,East US,Storage,1634.0,1685,201.43,97.79,0.0275,0.842
20-12-2023,West Europe,Compute,1368.0,1506,107.27,98.67,0.0302,0.836
20-12-2023,West Europe,Storage,1053.0,1196,82.43,98.11,0.0152,1.092
20-12-2023,Central India,Compute,1289.0,1551,105.42,97.41,0.0198,0.912
20-12-2023,Central India,Storage,1846.0,2064,271.57,99.63,0.0338,1.117
20-12-2023,Southeast Asia,Compute,998.0,1176,108.44,99.44,0.0428,1.031
20-12-2023,Southeast Asia,Storage,1864.0,2118,143.23,97.95,0.046,0.895
21-12-2023,east us,Compute,779.0,847,44.27,99.12,0.0406,0.906
21-12-2023,East US,Storage,1252.0,1324,98.96,99.65,0.0279,1.003
21-12-2023,West Europe,Compute,619.0,901,37.75,98.81,0.0156,0.939
21-12-2023,West Europe,Storage,721.0,775,,99.8,0.0345,1.066
21-12-2023,Central India,compute,991.0,1066,86.99,97.28,0.049,0.913
21-12-2023,Central India,Storage,1800.0,1976,234.75,99.02,0.0258,0.96
21-12-2023,Southeast Asia,Compute,1697.0,1834,191.53,99.1,0.0294,1.102
21-12-2023,Southeast Asia,Storage,945.0,1222,101.49,99.49,0.0441,0.907
22-12-2023,East US,compute,536.0,600,66.96,97.7,0.0384,0.863
22-12-2023,East US,Storage,1894.0,2093,179.44,97.52,0.0252,1.102
22-12-2023,West Europe,Compute,1019.0,1153,82.04,99.36,0.0284,0.979
22-12-2023,West Europe,Storage,1822.0,1882,113.86,99.21,0.0317,1.158
22-12-2023,Central India,Compute,708.0,872,86.12,99.78,0.0249,0.872
22-12-2023,Central India,Storage,1586.0,1880,155.97,99.67,0.0491,0.948
22-12-2023,Southeast Asia,Compute,977.0,1118,119.92,97.83,0.0216,1.025
22-12-2023,Southeast Asia,Storage,1384.0,1523,100.41,98.83,0.0344,0.835
23-12-2023,East US,Compute,1559.0,1798,208.22,97.16,0.0344,1.056
23-12-2023,East US,Storage,1576.0,1664,183.89,98.37,0.0256,1.123
23-12-2023,West Europe,Compute,1792.0,2026,204.19,97.62,0.0437,1.064
23-12-2023,West Europe,Storage,1852.0,1912,232.03,97.97,0.0422,0.874
23-12-2023,Central India,Compute,1204.0,1259,77.26,98.53,0.0417,1.05
23-12-2023,Central India,Storage,740.0,809,,99.73,0.0134,0.921
23-12-2023,Southeast Asia,Compute,1884.0,2157,234.52,99.33,0.0155,0.842
23-12-2023,Southeast Asia,Storage,1967.0,2244,166.39,98.06,0.0488,1.136
24-12-2023,East US,Compute,1621.0,1915,166.26,98.85,0.0362,0.851
24-12-2023,East US,Storage,1861.0,1981,165.46,97.74,0.032,0.969
24-12-2023,West Europe,Compute,710.0,848,83.66,98.81,0.0382,0.994
24-12-2023,West Europe,Storage,1909.0,2156,232.49,99.85,0.0396,1.08
24-12-2023,Central India,Compute,1684.0,1856,164.7,99.4,0.0478,1.165
24-12-2023,Central India,Storage,781.0,1005,81.29,98.82,0.0428,0.826
24-12-2023,Southeast Asia,Compute,1374.0,1648,123.03,98.08,0.0411,1.089
24-12-2023,Southeast Asia,Storage,1566.0,1684,179.62,98.96,0.0199,0.819
25-12-2023,East US,Compute,1421.0,1567,143.53,98.06,0.0316,1.097
25-12-2023,East US,Storage,1656.0,1868,238.33,98.8,0.0401,0.924
25-12-2023,West Europe,Compute,1801.0,2001,204.32,98.19,0.0354,1.183
25-12-2023,West Europe,Storage,511.0,623,65.96,98.83,0.0199,0.94
25-12-2023,Central India,Compute,923.0,1180,77.37,98.61,0.0143,1.072
25-12-2023,Central India,Storage,979.0,1256,110.8,97.29,0.0156,1.099
25-12-2023,Southeast Asia,Compute,1060.0,1146,113.8,98.62,0.0153,0.81
25-12-2023,Southeast Asia,Storage,1774.0,1891,212.81,97.66,0.0491,1.107
26-12-2023,East US,Compute,1271.0,1507,70.8,97.52,0.0155,1.114
26-12-2023,East US,Storage,1628.0,1791,236.39,97.48,0.0139,0.909
26-12-2023,West Europe,Compute,1529.0,1622,184.09,98.95,0.0184,0.818
26-12-2023,West Europe,Storage,1465.0,1738,141.83,99.44,0.0193,0.884
26-12-2023,Central India,compute,1350.0,1632,119.24,98.92,0.0176,0.909
26-12-2023,Central India,Storage,798.0,1089,86.36,99.89,0.0286,0.887
26-12-2023,Southeast Asia,Compute,1622.0,1818,135.52,99.97,0.0285,1.157
26-12-2023,Southeast Asia,Storage,1202.0,1275,104.3,99.47,0.0398,1.028
27-12-2023,East US,Compute,944.0,1183,115.03,97.65,0.0344,1.134
27-12-2023,East US,Storage,707.0,907,58.04,97.49,0.0347,1.083
27-12-2023,West Europe,Compute,738.0,820,46.89,98.92,0.0246,1.068
27-12-2023,West Europe,Storage,1304.0,1545,143.63,99.56,0.0142,0.868
27-12-2023,Central India,Compute,1536.0,1822,95.01,99.54,0.0473,1.035
27-12-2023,Central India,Storage,650.0,730,44.88,98.89,0.0405,1.035
27-12-2023,Southeast Asia,Compute,1868.0,1936,142.02,98.26,0.0431,1.105
27-12-2023,Southeast Asia,Storage,947.0,1228,115.91,98.85,0.0274,1.025
28-12-2023,East US,Compute,821.0,1049,109.22,97.5,0.0479,1.191
28-12-2023,East US,Storage,1399.0,1637,81.41,99.43,0.022,0.952
28-12-2023,West Europe,Compute,886.0,1044,86.74,98.28,0.0281,0.973
28-12-2023,West Europe,Storage,1568.0,1634,103.6,98.06,0.0205,1.011
28-12-2023,Central India,Compute,1744.0,1894,213.15,99.93,0.021,1.078
28-12-2023,Central India,Storage,1274.0,1390,117.6,99.87,0.0308,1.042
28-12-2023,Southeast Asia,Compute,1691.0,1870,126.47,97.73,0.0359,0.86
28-12-2023,Southeast Asia,Storage,1215.0,1435,141.1,99.02,0.0328,1.194
29-12-2023,East US,Compute,675.0,884,61.62,99.35,0.0168,1.185
29-12-2023,East US,storage,1228.0,1454,135.99,97.58,0.0294,1.011
29-12-2023,West Europe,Compute,1042.0,1309,59.34,98.76,0.0277,0.993
29-12-2023,West Europe,Storage,1377.0,1642,140.69,97.82,0.0176,0.808
29-12-2023,Central India,Compute,1952.0,2222,231.73,97.04,0.0168,0.983
29-12-2023,Central India,Storage,1167.0,1314,116.49,97.39,0.0361,1.121
29-12-2023,Southeast Asia,Compute,1167.0,1270,63.68,99.68,0.0399,1.009
29-12-2023,Southeast Asia,Storage,1493.0,1606,115.17,97.41,0.0315,1.017
30-12-2023,East US,Compute,596.0,789,73.69,98.32,0.0126,1.104
30-12-2023,East US,Storage,1692.0,1991,120.99,97.65,0.0339,0.927
30-12-2023,West Europe,Compute,1623.0,1906,209.39,99.04,0.0254,0.872
30-12-2023,West Europe,Storage,1726.0,1995,237.25,99.26,0.047,0.95
30-12-2023,Central India,Compute,598.0,865,57.62,98.91,0.0233,0.947
30-12-2023,Central India,Storage,1835.0,2071,143.8,99.67,0.0437,0.915
30-12-2023,southeast asia,Compute,1780.0,1906,151.46,98.46,0.0167,0.814
30-12-2023,Southeast Asia,Storage,835.0,985,122.71,98.06,0.0256,0.981
31-12-2023,East US,Compute,556.0,704,67.9,99.35,0.0391,1.089
31-12-2023,East US,Storage,1387.0,1668,79.86,97.46,0.0172,1.019
31-12-2023,West Europe,Compute,738.0,901,104.38,98.97,0.0199,1.062
31-12-2023,West Europe,Storage,1970.0,2199,125.45,98.72,0.0172,0.868
31-12-2023,Central India,Compute,1621.0,1805,90.5,97.73,0.0318,0.905
31-12-2023,central india,Storage,702.0,813,,97.67,0.0352,1.129
31-12-2023,Southeast Asia,compute,996.0,1241,72.19,98.85,0.0246,1.167
31-12-2023,Southeast Asia,Storage,1962.0,2109,140.02,97.41,0.0326,1.146
01-01-2024,East US,Compute,741.0,1014,79.4,98.7,0.0161,1.097
01-01-2024,East US,Storage,1482.0,1755,121.2,,0.0421,1.106
01-01-2024,West Europe,Compute,1443.0,1721,,97.07,0.023,1.154
01-01-2024,West Europe,Storage,575.0,797,43.61,97.36,0.0473,1.123
01-01-2024,Central India,compute,604.0,732,72.98,98.5,0.0356,1.172
01-01-2024,Central India,Storage,1985.0,2243,282.66,98.99,0.0348,1.17
01-01-2024,Southeast Asia,Compute,1990.0,2095,259.83,99.63,0.01,0.836
01-01-2024,Southeast Asia,Storage,509.0,588,72.68,99.42,0.0177,1.193
02-01-2024,East US,Compute,1932.0,2051,148.62,98.22,0.038,0.95
02-01-2024,East US,storage,,789,50.69,97.42,0.0482,1.078
02-01-2024,West Europe,Compute,862.0,1033,51.81,98.57,0.0443,1.038
02-01-2024,West Europe,Storage,1373.0,1477,201.83,98.02,0.0203,1.045
02-01-2024,Central India,Compute,1010.0,1176,92.25,97.94,0.0374,0.816
02-01-2024,Central India,Storage,500.0,711,63.17,99.3,0.0427,1.132
02-01-2024,Southeast Asia,Compute,1643.0,1696,201.89,97.03,0.034,0.832
02-01-2024,Southeast Asia,Storage,590.0,813,42.77,97.64,0.0408,1.1
03-01-2024,East US,Compute,1630.0,1813,210.04,97.06,0.0118,0.92
03-01-2024,East US,Storage,1915.0,2174,205.83,98.73,0.012,0.944
03-01-2024,West Europe,Compute,1042.0,1307,128.87,97.52,0.0341,0.988
03-01-2024,West Europe,Storage,1317.0,1491,149.64,98.99,0.0341,0.831
03-01-2024,Central India,Compute,669.0,809,55.88,98.7,0.0312,1.031
03-01-2024,Central India,Storage,778.0,933,45.78,,0.0458,0.835
03-01-2024,Southeast Asia,Compute,668.0,813,57.8,98.96,0.0181,0.994
03-01-2024,Southeast Asia,Storage,1719.0,1920,126.26,97.12,0.0378,0.874
04-01-2024,East US,Compute,896.0,1186,62.09,97.23,0.0105,0.822
04-01-2024,East US,Storage,1648.0,1931,197.8,97.84,0.0448,1.108
04-01-2024,West Europe,Compute,1605.0,1859,214.81,97.45,0.0134,0.979
04-01-2024,West Europe,Storage,1519.0,1581,128.51,,0.014,0.977
04-01-2024,Central India,Compute,1980.0,2145,118.95,97.08,0.0314,1.098
04-01-2024,Central India,storage,940.0,1190,139.61,99.45,0.0382,0.991
04-01-2024,Southeast Asia,Compute,1527.0,1648,102.17,99.61,0.0456,1.082
04-01-2024,Southeast Asia,Storage,1061.0,1263,110.41,97.61,0.0315,1.181
05-01-2024,East US,Compute,1998.0,2291,248.57,98.05,0.0137,1.168
05-01-2024,East US,Storage,1799.0,1891,239.83,99.63,0.0125,1.048
05-01-2024,West Europe,Compute,1871.0,2099,178.32,99.91,0.0387,0.855
05-01-2024,West Europe,Storage,939.0,1063,88.59,98.3,0.0393,0.917
05-01-2024,Central India,Compute,1936.0,2016,161.86,99.76,0.0468,0.815
05-01-2024,Central India,Storage,904.0,975,64.67,97.91,0.0447,0.823
05-01-2024,Southeast Asia,Compute,1783.0,1984,92.67,99.64,0.0279,1.09
05-01-2024,Southeast Asia,Storage,878.0,942,60.71,,0.0444,1.175
06-01-2024,East US,Compute,1092.0,1381,122.9,98.18,0.0258,1.078
06-01-2024,East US,Storage,1180.0,1386,72.0,97.55,0.0297,0.939
06-01-2024,West Europe,Compute,1579.0,1671,138.57,99.65,0.0417,0.865
06-01-2024,West Europe,Storage,,919,80.74,97.5,0.025,0.955
06-01-2024,central india,Compute,1290.0,1586,162.78,99.49,0.0119,1.024
06-01-2024,Central India,Storage,1906.0,2091,256.69,97.6,0.043,1.086
06-01-2024,Southeast Asia,Compute,1083.0,1229,97.78,99.49,0.0105,0.991
06-01-2024,Southeast Asia,Storage,1202.0,1273,153.4,97.54,0.0237,0.992
07-01-2024,East US,Compute,1001.0,1066,57.41,98.33,0.0442,1.069
07-01-2024,East US,Storage,1347.0,1570,122.62,99.08,0.036,0.898
07-01-2024,West Europe,Compute,,864,,99.78,0.0154,1.179
07-01-2024,West Europe,Storage,752.0,1005,97.58,98.52,0.0103,0.827
07-01-2024,Central India,Compute,1770.0,1861,252.96,99.14,0.042,1.024
